sample_id,station_id,latitude,longitude,level_code,tara_nitrate_level,ebi_nitrate_level,darwin_nitrate_level,nitrate_level,tara_temperature,ebi_temperature,temperature,tara_salinity_level,ebi_salinity_level,salinity_level,tara_oxygen_level,ebi_oxygen_level,darwin_oxygen_level,oxygen_level,darwin_alkalinity
TARA_G100019012,TARA_175,79.2009,66.6071,SRF,3.458900,,14.870302,3.458900,1.201000,,1.201000,34.441500,,34.441500,360.098600,,369.460500,360.098600,2181.339600
TARA_G100019163,TARA_163,76.1872,1.5879,SRF,4.109900,,13.022532,4.109900,1.954600,,1.954600,35.058400,,35.058400,362.987600,,362.006770,362.987600,2201.485400
TARA_G100019183,TARA_163,76.1872,1.5879,SRF,4.109900,,13.022532,4.109900,1.954600,,1.954600,35.058400,,35.058400,362.987600,,362.006770,362.987600,2201.485400
TARA_G100019291,TARA_168,72.6025,44.1798,DCM,-3.672100,,14.842140,-3.672100,5.880800,,5.880800,35.138800,,35.138800,313.440400,,344.009740,313.440400,2173.190200
TARA_G100019310,TARA_168,72.5128,44.0693,SRF,-3.944300,,12.623917,-3.944300,7.224300,,7.224300,35.100800,,35.100800,300.516900,,325.573550,300.516900,2160.924000
TARA_G100019349,TARA_168,72.5123,44.0733,DCM,-3.672100,,14.842140,-3.672100,5.880800,,5.880800,35.138800,,35.138800,313.440400,,344.009740,313.440400,2173.190200
TARA_G100019442,TARA_155,54.5131,-16.6374,DCM,8.195100,,15.607829,8.195100,10.909400,,10.909400,35.508700,,35.508700,264.191900,,280.240900,264.191900,2155.588900
TARA_G100019460,TARA_155,54.5237,-16.6827,DCM,8.195100,,15.607829,8.195100,10.909400,,10.909400,35.508700,,35.508700,264.191900,,280.240900,264.191900,2155.588900
TARA_G100019494,TARA_155,54.4079,-16.5764,DCM,3.943200,,15.474001,3.943200,11.117200,,11.117200,35.513400,,35.513400,259.400000,,279.626340,259.400000,2151.961000
TARA_G100019521,TARA_158,67.1410,0.2355,SRF,4.944700,,13.366856,4.944700,6.843200,,6.843200,35.328700,,35.328700,313.130600,,301.131560,313.130600,2194.130400
TARA_G100019524,TARA_158,67.1179,0.3920,SRF,4.914600,,13.366856,4.914600,7.839000,,7.839000,35.279200,,35.279200,315.473400,,301.131560,315.473400,2194.130400
TARA_G100019574,TARA_158,67.1675,0.2177,MES,12.453000,,,12.453000,-0.120120,,-0.120120,35.065000,,35.065000,293.768000,,,293.768000,
TARA_G100019712,TARA_205,72.4710,-71.8887,SRF,-4.292200,,8.516761,-4.292200,-0.403100,,-0.403100,32.175900,,32.175900,352.609200,,365.830320,352.609200,2175.880100
TARA_G100019716,TARA_205,72.4456,-71.8814,MES,6.340800,,,6.340800,-0.604630,,-0.604630,32.557100,,32.557100,311.675600,,,311.675600,
TARA_G100019804,TARA_201,74.3253,-85.9172,SRF,1.581400,,10.157342,1.581400,-1.624300,,-1.624300,30.854900,,30.854900,374.530300,,385.374880,374.530300,2176.284200
TARA_G100019826,TARA_201,74.3207,-85.7363,DCM,3.232800,,11.917982,3.232800,-0.797810,,-0.797810,31.794400,,31.794400,353.295100,,377.053500,353.295100,2179.312300
TARA_G100019828,TARA_201,74.3253,-85.9172,SRF,1.581400,,10.157342,1.581400,-1.624300,,-1.624300,30.854900,,30.854900,374.530300,,385.374880,374.530300,2176.284200
TARA_N000000098,TARA_042,5.9998,73.9067,DCM,-0.616680,,,-0.616680,28.386500,,28.386500,35.195700,,35.195700,161.110200,,,161.110200,
TARA_N000000253,TARA_045,0.2153,71.8436,SRF,1.866100,,13.467190,1.866100,30.462400,,30.462400,35.319800,,35.319800,184.818000,,197.266710,184.818000,1958.205700
TARA_N000000430,TARA_058,-17.3066,42.2853,DCM,0.820270,,,0.820270,24.986000,,24.986000,35.324200,,35.324200,180.299600,,,180.299600,
TARA_N000000434,TARA_058,-17.3401,42.2821,DCM,0.820270,,,0.820270,24.986000,,24.986000,35.324200,,35.324200,180.299600,,,180.299600,
TARA_N000000486,TARA_062,-22.3368,40.3412,SRF,-0.342970,,11.755020,-0.342970,25.083400,,25.083400,35.491500,,35.491500,199.614300,,212.853600,199.614300,1967.207900
TARA_N000000513,TARA_064,-29.5018,37.9887,SRF,0.000000,,12.021952,12.021952,22.173500,,22.173500,35.501800,,35.501800,209.574500,,223.520480,209.574500,1972.040300
TARA_N000000541,TARA_064,-29.5015,37.9946,DCM,0.000000,,12.088309,12.088309,22.227500,,22.227500,35.508700,,35.508700,209.373800,,223.785250,209.373800,1972.431200
TARA_N000000592,TARA_052,-16.9530,53.9825,DCM,0.531700,,,0.531700,25.823800,,25.823800,35.037500,,35.037500,192.789600,,,192.789600,
TARA_N000000605,TARA_052,-16.9530,53.9825,DCM,0.531700,,,0.531700,25.823800,,25.823800,35.037500,,35.037500,192.789600,,,192.789600,
TARA_N000000617,TARA_078,-30.1367,-43.2899,SRF,-0.317610,,13.948180,-0.317610,19.845800,,19.845800,36.495300,,36.495300,221.795400,,226.353320,221.795400,1973.025600
TARA_N000000736,TARA_068,-31.0266,4.6650,SRF,0.000000,,13.263906,13.263906,16.807100,,16.807100,35.855200,,35.855200,231.924000,,246.665390,231.924000,1977.622600
TARA_N000000799,TARA_066,-34.9363,17.9366,SRF,2.384800,,14.088745,2.384800,15.028500,,15.028500,35.489900,,35.489900,238.929900,,242.565550,238.929900,1994.753800
TARA_N000000800,TARA_066,-34.9363,17.9366,SRF,2.384800,,14.088745,2.384800,15.028500,,15.028500,35.489900,,35.489900,238.929900,,242.565550,238.929900,1994.753800
TARA_N000000947,TARA_065,-35.2421,26.3048,DCM,0.000000,,12.810086,12.810086,21.814400,,21.814400,0.000000,,,206.402000,,228.376770,206.402000,1973.263900
TARA_N000001007,TARA_084,-60.2287,-60.6476,SRF,24.595100,,23.275087,24.595100,1.836100,,1.836100,33.882100,,33.882100,338.392200,,343.637330,338.392200,2321.467000
TARA_N000001385,TARA_082,-47.2007,-57.9446,DCM,17.587700,,19.227239,17.587700,6.978300,,6.978300,34.218900,,34.218900,306.406600,,308.039520,306.406600,2266.496300
TARA_N000001628,TARA_100,-12.9488,-96.0293,SRF,4.735200,,5.749575,4.735200,25.252300,,25.252300,36.004400,,36.004400,200.797000,,208.396970,200.797000,2010.767500
TARA_N000001644,TARA_100,-12.9794,-96.0232,DCM,-0.400010,,,-0.400010,19.509500,,19.509500,35.604200,,35.604200,228.246200,,,228.246200,
TARA_N000001829,TARA_111,-16.9741,-100.6683,DCM,2.330800,,,2.330800,20.046900,,20.046900,35.876400,,35.876400,210.814200,,,210.814200,
TARA_N000001947,TARA_122,-9.0063,-139.1394,DCM,6.352300,,,6.352300,26.316700,,26.316700,35.872300,,35.872300,179.889900,,,179.889900,
TARA_N000002008,TARA_122,-8.9729,-139.2393,MES,12.650500,,,12.650500,15.400500,,15.400500,35.219600,,35.219600,102.771600,,,102.771600,
TARA_N000002029,TARA_125,-8.9124,-142.5595,SRF,6.064300,,5.219904,6.064300,26.857600,,26.857600,35.589300,,35.589300,187.908400,,203.374240,187.908400,1990.160000
TARA_N000002064,TARA_124,-9.0714,-140.5973,MIX,6.187300,,,6.187300,26.464300,,26.464300,35.557200,,35.557200,184.063800,,,184.063800,
TARA_N000002933,TARA_137,14.2075,-116.6468,DCM,3.896100,,3.906346,3.896100,22.811900,,22.811900,34.471500,,34.471500,164.783900,,227.456020,164.783900,1942.402700
TARA_N000002989,TARA_137,14.1725,-116.6596,DCM,5.049600,,,5.049600,23.119600,,23.119600,34.438700,,34.438700,142.761700,,,142.761700,
TARA_N000003021,TARA_138,6.3305,-102.9464,SRF,0.414000,,2.672438,0.414000,26.659500,,26.659500,33.581500,,33.581500,196.450800,,206.380480,196.450800,1926.605700
TARA_N010000025,TARA_189,77.9028,117.1545,SRF,0.000000,,13.522399,13.522399,-0.306070,,-0.306070,31.480900,,31.480900,371.327300,,377.849100,371.327300,2166.962400
TARA_N010000111,TARA_194,73.3802,-168.2324,SRF,-3.726200,,7.725159,-3.726200,-0.974260,,-0.974260,19.556900,,19.556900,303.396500,,359.145320,303.396500,2156.776900
TARA_N010000171,TARA_201,74.3207,-85.7363,DCM,3.232800,,11.917982,3.232800,-0.797810,,-0.797810,31.794400,,31.794400,353.295100,,377.053500,353.295100,2179.312300
TARA_N010000215,TARA_205,72.4693,-71.8920,SRF,-4.292200,,8.516761,-4.292200,-0.403100,,-0.403100,32.175900,,32.175900,352.609200,,365.830320,352.609200,2175.880100
TARA_N010000497,TARA_168,72.5432,44.1020,DCM,-3.672100,,14.842140,-3.672100,5.880800,,5.880800,35.138800,,35.138800,313.440400,,344.009740,313.440400,2173.190200
TARA_N010000513,TARA_168,72.5977,44.1348,SRF,-4.425900,,12.623917,-4.425900,7.228700,,7.228700,35.088300,,35.088300,299.539300,,325.573550,299.539300,2160.924000
TARA_N010000533,TARA_168,72.5144,44.0528,MIX,-4.708300,,12.623917,-4.708300,7.634700,,7.634700,35.087700,,35.087700,299.063900,,325.573550,299.063900,2160.924000
TARA_N010000857,TARA_178,77.1604,73.2057,SRF,0.000000,,14.540370,14.540370,0.890890,,0.890890,34.026800,,34.026800,352.713200,,363.899780,352.713200,2180.143000
TARA_N010000893,TARA_180,74.8063,76.1759,SRF,0.000000,,13.792972,13.792972,-1.001800,,-1.001800,29.383500,,29.383500,368.143100,,373.814400,368.143100,2165.417700
TARA_N010000950,TARA_209,64.7534,-53.0893,SRF,2.848800,,11.479458,2.848800,2.386300,,2.386300,32.815500,,32.815500,321.214900,,314.742980,321.214900,2199.857400
TARA_P000000346,TARA_072,-8.7026,-17.9398,SRF,0.159230,,13.395498,0.159230,25.071400,,25.071400,36.596100,,36.596100,198.968200,,210.890730,198.968200,1966.382300
TARA_P000000488,TARA_123,-8.9085,-140.2813,SRF,4.043400,,5.260845,4.043400,26.605200,,26.605200,35.519400,,35.519400,190.787900,,204.063110,190.787900,1990.520800
TARA_P100000047,TARA_038,19.0235,64.5256,DCM,1.081000,,14.591483,1.081000,25.777700,,25.777700,0.000000,,,146.548700,,208.617860,146.548700,1903.776500
TARA_P100000421,TARA_041,14.5954,69.9810,SRF,-0.887120,,13.950170,-0.887120,29.086800,,29.086800,36.195100,,36.195100,187.700400,,198.948650,187.700400,1927.399700
TARA_P100000679,TARA_058,-17.3401,42.2821,DCM,0.820270,,,0.820270,24.986000,,24.986000,35.324200,,35.324200,180.299600,,,180.299600,
TARA_P100001872,TARA_102,-5.2514,-85.1696,SRF,10.958600,,6.780498,10.958600,24.711900,,24.711900,34.910000,,34.910000,206.609400,,214.054870,206.609400,2086.256300
TARA_P100001973,TARA_085,-62.0773,-49.4534,SRF,27.541100,,27.616480,27.541100,0.668250,,0.668250,34.521500,,34.521500,343.733300,,365.080000,343.733300,2343.294200
TARA_P100003006,TARA_196,71.8912,-154.9078,SRF,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_P100003438,TARA_196,71.8912,-154.9078,SRF,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_P100003823,TARA_178,77.1625,73.2051,SRF,0.000000,,14.540370,14.540370,1.573000,,1.573000,34.422400,,34.422400,344.917200,,363.899780,344.917200,2180.143000
TARA_P100003938,TARA_180,74.8024,76.1503,DCM,0.000000,,14.599185,14.599185,-1.772300,,-1.772300,33.908200,,33.908200,315.549700,,372.139200,315.549700,2173.784400
TARA_P100003961,TARA_180,74.8024,76.1503,DCM,0.000000,,14.599185,14.599185,-1.772300,,-1.772300,33.908200,,33.908200,315.549700,,372.139200,315.549700,2173.784400
TARA_P100003962,TARA_180,74.8024,76.1503,DCM,0.000000,,14.599185,14.599185,-1.772300,,-1.772300,33.908200,,33.908200,315.549700,,372.139200,315.549700,2173.784400
TARA_P100003969,TARA_188,78.2528,91.8537,SRF,0.000000,,13.791991,13.791991,-1.610800,,-1.610800,33.099700,,33.099700,394.748800,,364.418730,394.748800,2170.399400
TARA_P100004198,TARA_158,67.1367,0.2510,SRF,4.944700,,13.366856,4.944700,6.843200,,6.843200,35.328700,,35.328700,313.130600,,301.131560,313.130600,2194.130400
TARA_P100004227,TARA_163,76.1804,1.3093,SRF,4.109900,,13.034382,4.109900,1.954600,,1.954600,35.058400,,35.058400,362.987600,,362.852940,362.987600,2201.505900
TARA_P100004385,TARA_175,79.2238,66.3443,ZZZ,8.542200,,15.599244,8.542200,1.346000,,1.346000,35.079900,,35.079900,292.766700,,350.227080,292.766700,2184.430700
TARA_R000000019,TARA_036,20.8183,63.5047,SRF,0.000000,,14.471829,14.471829,25.511900,,25.511900,36.703500,,36.703500,0.000000,,210.309250,210.309250,1906.030600
TARA_R000000096,TARA_046,-0.6625,73.1610,SRF,0.358050,,13.803932,0.358050,30.120900,,30.120900,35.277400,,35.277400,184.874900,,197.496320,184.874900,1954.356900
TARA_R000000107,TARA_048,-9.3921,66.4228,SRF,-1.897600,,12.502214,-1.897600,29.818100,,29.818100,34.330400,,34.330400,187.009800,,199.672910,187.009800,1956.908300
TARA_R000000215,TARA_056,-15.3379,43.2948,MES,0.000000,,,,0.000000,,,0.000000,,,0.000000,,,,
TARA_R000000304,TARA_038,19.0351,64.5638,MES,15.196700,,,15.196700,22.980300,,22.980300,36.528600,,36.528600,49.502900,,,49.502900,
TARA_R000000356,TARA_065,-35.2421,26.3048,DCM,0.000000,,12.810086,12.810086,21.814400,,21.814400,0.000000,,,206.402000,,228.376770,206.402000,1973.263900
TARA_R000000459,TARA_070,-20.4091,-3.1759,SRF,0.297120,,14.491161,0.297120,19.777800,,19.777800,36.547700,,36.547700,215.371100,,232.221660,215.371100,1937.420800
TARA_R000000498,TARA_072,-8.7789,-17.9099,SRF,0.382530,,13.395498,0.382530,25.027800,,25.027800,36.595500,,36.595500,198.815300,,210.890730,198.815300,1966.382300
TARA_R000000559,TARA_076,-20.9315,-35.1794,MES,34.739000,,,34.739000,3.837400,,3.837400,34.575200,,34.575200,184.865500,,,184.865500,
TARA_R000000591,TARA_078,-30.1471,-43.2915,MES,34.550200,,,34.550200,3.598300,,3.598300,34.524900,,34.524900,196.350400,,,196.350400,
TARA_R000000728,TARA_082,-47.1863,-58.2902,SRF,15.864300,,15.085438,15.864300,7.322600,,7.322600,34.209700,,34.209700,304.849000,,300.995570,304.849000,2267.046600
TARA_R000000736,TARA_082,-47.1863,-58.2902,SRF,15.864300,,15.085438,15.864300,7.322600,,7.322600,34.209700,,34.209700,304.849000,,300.995570,304.849000,2267.046600
TARA_R000000759,TARA_084,-60.2287,-60.6476,SRF,24.595100,,23.275087,24.595100,1.836100,,1.836100,33.882100,,33.882100,338.392200,,343.637330,338.392200,2321.467000
TARA_R000000779,TARA_085,-62.2231,-49.2139,DCM,30.052300,,,30.052300,0.474290,,0.474290,34.517000,,34.517000,345.485800,,,345.485800,
TARA_R000001242,TARA_122,-8.9971,-139.1963,SRF,4.586500,,5.200557,4.586500,26.545200,,26.545200,35.533300,,35.533300,185.445100,,202.331470,185.445100,1993.485600
TARA_R000001252,TARA_122,-8.9971,-139.1963,SRF,4.586500,,5.200557,4.586500,26.545200,,26.545200,35.533300,,35.533300,185.445100,,202.331470,185.445100,1993.485600
TARA_R000001412,TARA_137,14.2025,-116.6433,MES,6.814900,,,6.814900,20.337400,,20.337400,34.554600,,34.554600,117.594800,,,117.594800,
TARA_R000001432,TARA_137,14.1747,-116.7038,DCM,4.507700,,,4.507700,23.710400,,23.710400,34.429000,,34.429000,160.419500,,,160.419500,
TARA_R000001434,TARA_137,14.1747,-116.7038,DCM,4.507700,,,4.507700,23.710400,,23.710400,34.429000,,34.429000,160.419500,,,160.419500,
TARA_R010000014,TARA_206,70.9574,-53.5989,SRF,3.826500,,7.599552,3.826500,1.545800,,1.545800,32.268000,,32.268000,329.473900,,344.497070,329.473900,2174.773400
TARA_R010000086,TARA_209,64.7127,-53.0106,SRF,2.848800,,11.479458,2.848800,2.386300,,2.386300,32.815500,,32.815500,321.214900,,314.742980,321.214900,2199.857400
TARA_R010000091,TARA_209,64.7000,-52.9960,MES,9.379100,,,9.379100,4.264300,,4.264300,34.816900,,34.816900,271.875400,,,271.875400,
TARA_R010000139,TARA_205,72.4693,-71.8920,SRF,-4.292200,,8.516761,-4.292200,-0.403100,,-0.403100,32.175900,,32.175900,352.609200,,365.830320,352.609200,2175.880100
TARA_R010000279,TARA_196,71.8912,-154.9078,SRF,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_R010000335,TARA_175,79.2021,66.5055,ZZZ,11.534100,,,11.534100,1.089200,,1.089200,35.074700,,35.074700,289.394600,,,289.394600,
TARA_R010000429,TARA_168,72.5869,44.1285,DCM,-3.672100,,14.842140,-3.672100,5.880800,,5.880800,35.138800,,35.138800,313.440400,,344.009740,313.440400,2173.190200
TARA_R010000488,TARA_155,54.5742,-16.8345,MES,14.203300,,,14.203300,8.533300,,8.533300,35.571600,,35.571600,189.779500,,,189.779500,
TARA_R010000527,TARA_155,54.4079,-16.5764,DCM,3.943200,,15.474001,3.943200,11.117200,,11.117200,35.513400,,35.513400,259.400000,,279.626340,259.400000,2151.961000
TARA_R010000812,TARA_208,69.1136,-51.5086,SRF,1.679100,,0.000000,1.679100,3.211500,,3.211500,33.151300,,33.151300,303.026800,,0.000000,303.026800,0.000000
TARA_R010001002,TARA_191,71.5955,160.9383,SRF,0.000000,,8.950101,8.950101,0.000000,,,0.000000,,,0.000000,,358.664520,358.664520,2147.765100
TARA_R100000044,TARA_036,20.8222,63.5133,DCM,0.290250,,14.505992,0.290250,24.998400,,24.998400,36.695500,,36.695500,192.992700,,210.469010,192.992700,1905.529900
TARA_R100000089,TARA_038,19.0284,64.5126,DCM,1.081000,,14.591483,1.081000,25.777700,,25.777700,0.000000,,,146.548700,,208.617860,146.548700,1903.776500
TARA_R100000488,TARA_039,18.5839,66.4727,DCM,-0.512730,,14.285589,-0.512730,26.266500,,26.266500,36.681900,,36.681900,164.101000,,206.210340,164.101000,1904.011700
TARA_R100000671,TARA_122,-8.9971,-139.1963,SRF,4.586500,,5.200557,4.586500,26.545200,,26.545200,35.533300,,35.533300,185.445100,,202.331470,185.445100,1993.485600
TARA_R100000766,TARA_137,14.1747,-116.7038,DCM,4.507700,,,4.507700,23.710400,,23.710400,34.429000,,34.429000,160.419500,,,160.419500,
TARA_R100000904,TARA_066,-34.9449,17.9189,SRF,2.384800,,14.088745,2.384800,15.028500,,15.028500,35.489900,,35.489900,238.929900,,242.565550,238.929900,1994.753800
TARA_R100000906,TARA_066,-34.9449,17.9189,SRF,2.384800,,14.088745,2.384800,15.028500,,15.028500,35.489900,,35.489900,238.929900,,242.565550,238.929900,1994.753800
TARA_R100000942,TARA_084,-60.2287,-60.6476,SRF,24.595100,,23.275087,24.595100,1.836100,,1.836100,33.882100,,33.882100,338.392200,,343.637330,338.392200,2321.467000
TARA_R100001103,TARA_072,-8.7789,-17.9099,SRF,0.382530,,13.395498,0.382530,25.027800,,25.027800,36.595500,,36.595500,198.815300,,210.890730,198.815300,1966.382300
TARA_R100001108,TARA_072,-8.7986,-17.9034,MES,34.250300,,,34.250300,4.094000,,4.094000,34.726700,,34.726700,159.136000,,,159.136000,
TARA_R100001128,TARA_076,-20.9354,-35.1803,SRF,0.030608,,12.688213,0.030608,23.352700,,23.352700,37.276700,,37.276700,205.993400,,212.381840,205.993400,1973.518100
TARA_R100001236,TARA_085,-62.2231,-49.2139,DCM,30.052300,,,30.052300,0.474290,,0.474290,34.517000,,34.517000,345.485800,,,345.485800,
TARA_R100001476,TARA_102,-5.2610,-85.1678,MES,16.713400,,,16.713400,19.724300,,19.724300,34.996700,,34.996700,114.299500,,,114.299500,
TARA_R100001477,TARA_102,-5.2610,-85.1678,MES,16.713400,,,16.713400,19.724300,,19.724300,34.996700,,34.996700,114.299500,,,114.299500,
TARA_R100001587,TARA_123,-8.9068,-140.2830,SRF,3.317600,,5.194036,3.317600,26.581200,,26.581200,35.526600,,35.526600,189.891700,,202.110460,189.891700,1993.451200
TARA_R110000771,TARA_196,71.8895,-154.9101,SRF,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_R110000862,TARA_188,78.3555,91.6084,DCM,0.000000,,13.797093,13.797093,-1.652100,,-1.652100,33.842700,,33.842700,366.412600,,364.520540,366.412600,2170.456300
TARA_R110002011,TARA_155,54.5451,-16.7943,DCM,8.195100,,15.607829,8.195100,10.909400,,10.909400,35.508700,,35.508700,264.191900,,280.240900,264.191900,2155.588900
TARA_R110002023,TARA_155,54.5742,-16.8345,MES,14.203300,,,14.203300,8.533300,,8.533300,35.571600,,35.571600,189.779500,,,189.779500,
TARA_R110002035,TARA_163,76.1825,1.3918,SRF,4.109900,,13.034382,4.109900,1.954600,,1.954600,35.058400,,35.058400,362.987600,,362.852940,362.987600,2201.505900
TARA_R110002108,TARA_175,79.3349,66.2954,MIX,0.000000,,14.849056,14.849056,0.000000,,,0.000000,,,0.000000,,369.229800,369.229800,2181.445300
TARA_R110002151,TARA_206,70.9574,-53.5989,SRF,3.826500,,7.599552,3.826500,1.545800,,1.545800,32.268000,,32.268000,329.473900,,344.497070,329.473900,2174.773400
TARA_S200003201,TARA_022,39.8386,17.4155,SRF,0.000000,,13.490920,13.490920,16.893100,,16.893100,37.903700,,37.903700,222.406500,,227.152830,222.406500,2201.707300
TARA_S200003302,TARA_022,39.8386,17.4155,SRF,0.000000,,13.490920,13.490920,16.893100,,16.893100,37.903700,,37.903700,222.406500,,227.152830,222.406500,2201.707300
TARA_X000000073,TARA_011,41.6686,2.7998,SRF,0.000000,,15.168049,15.168049,0.000000,,,0.000000,,,0.000000,,219.757320,219.757320,2106.741700
TARA_X000001258,TARA_011,41.6686,2.7996,SRF,0.000000,,15.168049,15.168049,0.000000,,,0.000000,,,0.000000,,219.757320,219.757320,2106.741700
TARA_X000001278,TARA_011,41.6686,2.7996,SRF,0.000000,,15.168049,15.168049,0.000000,,,0.000000,,,0.000000,,219.757320,219.757320,2106.741700
TARA_Y000000071,TARA_066,-34.9449,17.9189,SRF,2.384800,,14.088745,2.384800,15.028500,,15.028500,35.489900,,35.489900,238.929900,,242.565550,238.929900,1994.753800
TARA_Y000000083,TARA_068,-31.0266,4.6650,SRF,0.000000,,13.263906,13.263906,16.807100,,16.807100,35.855200,,35.855200,231.924000,,246.665390,231.924000,1977.622600
TARA_Y000000086,TARA_068,-31.0270,4.6802,DCM,0.000000,,13.341141,13.341141,16.786700,,16.786700,35.856300,,35.856300,232.106800,,246.083240,232.106800,1977.899000
TARA_Y000000091,TARA_070,-20.4075,-3.1641,MES,0.000000,,,,0.000000,,,0.000000,,,0.000000,,,,
